crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
2/07/2026,Alli Lynn,2.1,435,tohuku_global_mineluse_2026,[Region]_partXX.gpkg,class_name,Bare soil,"Exposed ground surfaces that may contain gravel, rocks, and occasionally sparse vegetation such as shrubs or grasses.",NA,T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
2/07/2026,Alli Lynn,2.1,435,tohuku_global_mineluse_2026,[Region]_partXX.gpkg,class_name,Facility,"Built-up areas including infrastructure associated with mining activities, such as buildings, roads, parking lots, and loading or processing facilities.",NA,T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
2/07/2026,Alli Lynn,2.1,435,tohuku_global_mineluse_2026,[Region]_partXX.gpkg,class_name,General disturbed land,"Land areas have been visibly altered due to mining activity but cannot be confidently classified as open pits, waste dumps, vegetation, or built-up areas. Characterised by minimal elevation change, such areas may include cleared surfaces, haul roads, staging areas, or degraded zones in transition.",NA,T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
2/07/2026,Alli Lynn,2.1,435,tohuku_global_mineluse_2026,[Region]_partXX.gpkg,class_name,Open pit,"Surface excavations formed by vertically downward digging to extract geological or mineral materials, encompassing large terraced structures, quarries, and shallow cavities commonly associated with artisanal and small-scale mining.",NA,T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
2/07/2026,Alli Lynn,2.1,435,tohuku_global_mineluse_2026,[Region]_partXX.gpkg,class_name,Vegetation,"Tree cover within mining extents, primarily consisting of natural forests, but potentially including plantations and agricultural crops.",NA,T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
2/07/2026,Alli Lynn,2.1,435,tohuku_global_mineluse_2026,[Region]_partXX.gpkg,class_name,Waste dumping site,"A designated area for the temporary or permanent deposition of mining waste, typically managed through piling or burial. This includes wet mine waste stored in tailings storage facilities.",NA,T7.4,Urban and industrial ecosystems,T7.4 Urban and industrial ecosystems,49
2/07/2026,Alli Lynn,2.1,435,tohuku_global_mineluse_2026,[Region]_partXX.gpkg,class_name,Water body,"Water areas within mining extents include both temporary and permanent water bodies—such as supply ponds, wastewater treatment ponds, inundated open pits, tailings dams, and sedimentation basins—that are not masked in the TanDEM-X global Digital Elevation Model Change Maps (DCM) data.",NA,F3.2,Constructed lacustrine wetlands,F3.2 Constructed lacustrine wetlands,108
