crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,1,Caribbean Swamp Forest,TF1.1 Tropical flooded forests and peat forests,TF1.1,Tropical flooded forests and peat forests,TF1.1 Tropical flooded forests and peat forests,70
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,10,Southeastern North American Ruderal Forest,T2.4 Warm temperate laurophyll forests,T2.4,Warm temperate laurophyll forests,T2.4 Warm temperate laurophyll forests,10
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,100,Acadian-Northern Appalachian Forest,T2.2 Deciduous temperate forests,T2.2,Deciduous temperate forests,T2.2 Deciduous temperate forests,8
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,101,North Pacific Coastal Ruderal Grassland & Shrubland,MT2.1 Coastal shrublands and grasslands,MT2.1,Coastal shrublands and grasslands,MT2.1 Coastal shrublands and grasslands,163
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,102,Central Hardwood Floodplain Forest,TF1.2 Subtropical/temperate forested wetlands,TF1.2,Subtropical/temperate forested wetlands,TF1.2 Subtropical/temperate forested wetlands,71
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,103,North American Atlantic Coastal Beach & Rocky Shore,MT2.1 Coastal shrublands and grasslands,MT2.1,Coastal shrublands and grasslands,MT2.1 Coastal shrublands and grasslands,163
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,104,North American Warm Desert Ruderal Scrub & Grassland,T5.2 Succulent or thorny deserts and semi-deserts,T5.2,Succulent or Thorny deserts and semi-deserts,T5.2 Succulent or Thorny deserts and semi-deserts,31
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,105,Californian Ruderal Forest,T2.4 Warm temperate laurophyll forests,T2.4,Warm temperate laurophyll forests,T2.4 Warm temperate laurophyll forests,10
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,106,Great Plains Ruderal Grassland & Shrubland,T4.5 Temperate subhumid grasslands,T4.5,Temperate subhumid grasslands,T4.5 Temperate subhumid grasslands,26
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,107,Caribbean Ruderal Dry Forest,T1.2 Tropical/Subtropical dry forests and thickets,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,108,Eastern North American Riverscour,TF1.4 Seasonal floodplain marshes,TF1.4,Seasonal floodplain marshes,TF1.4 Seasonal floodplain marshes,73
6/05/2026,Alli Lynn,2.1,358,usgeo_usa_eco_2025,NVC_v1pt0_groups_mask_lu.tif,raster code,109,Caribbean Coastal Lowland Dry Forest,T1.2 Tropical/Subtropical dry forests and thickets,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
