crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_id,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
28/8/26,Naema_GrosDubois,2.1,498,statcan_can_marine_2023,38245,ODC_CPO_2023,Raster code,1,Abyssopelagic,Water depth greater than 4 000 metres,M2.4,Abyssopelagic ocean waters,M2.4 Abyssopelagic ocean waters,138
28/8/26,Naema_GrosDubois,2.1,498,statcan_can_marine_2023,38245,ODC_CPO_2023,Raster code,2,Bathypelagic,Water depth between 1 000 metres and 4 000 metres,M2.3,Bathypelagic ocean waters,M2.3 Bathypelagic ocean waters,137
28/8/26,Naema_GrosDubois,2.1,498,statcan_can_marine_2023,38245,ODC_CPO_2023,Raster code,3,Mesopelagic,Water depth between 200 metres and 1 000 metres,M2.2,Mesopelagic ocean water,M2.2 Mesopelagic ocean water,136
28/8/26,Naema_GrosDubois,2.1,498,statcan_can_marine_2023,38245,ODC_CPO_2023,Raster code,4,Lower epipelagic,Water depth between 50 metres and 200 metres,M2.1,Epipelagic ocean waters,M2.1 Epipelagic ocean waters,135
28/8/26,Naema_GrosDubois,2.1,498,statcan_can_marine_2023,38245,ODC_CPO_2023,Raster code,5,Surface epipelagic,Water depth less than 50 metres,M2.1,Epipelagic ocean waters,M2.1 Epipelagic ocean waters,135
