crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
2024/05/16 00:00:00,Naema_GrosDubois,2.1,72,nsidc_shemis_seaice_2023,S_202309_extent_v3.0.tif,Raster code,255,missing,No further information,0,No Data,No Data,0
2024/05/16 00:00:00,Naema_GrosDubois,2.1,72,nsidc_shemis_seaice_2023,S_202309_extent_v3.0.tif,Raster code,1,sea ice,Areas where the mean concentration of ice in the sea exceeds 15% for the month,M2.5,Sea ice,M2.5 Sea ice,139
