crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_id,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,0,T1.1,T1.2,T1.3,T1.4,T2.1,T2.2,T2.3,T2.4,T2.5,T2.6,T3.1,T3.2,T3.3,T3.4,T4.1,T4.2,T4.3,T4.4,T4.5,T5.1,T5.2,T5.3,T5.4,T5.5,T6.1,T6.2,T6.3,T6.4,T6.5,T7.1,T7.2,T7.3,T7.4,T7.5,S1.1,S1.2,S2.1,SF1.1,SF1.2,SF2.1,SF2.2,SM1.1,SM1.2,SM1.3,TF1.1,TF1.2,TF1.3,TF1.4,TF1.5,TF1.6,TF1.7,F1.1,F1.2,F1.3,F1.4,F1.5,F1.6,F1.7,F2.1,F2.2,F2.3,F2.4,F2.5,F2.6,F2.7,F2.8,F2.9,F2.10,F3.1,F3.2,F3.3,F3.4,F3.5,FM1.1,FM1.2,FM1.3,M1.1,M1.2,M1.3,M1.4,M1.5,M1.6,M1.7,M1.8,M1.9,M1.10,M2.1,M2.2,M2.3,M2.4,M2.5,M3.1,M3.2,M3.3,M3.4,M3.5,M3.6,M3.7,M4.1,M4.2,MT1.1,MT1.2,MT1.3,MT1.4,MT2.1,MT2.2,MT3.1,MFT1.1,MFT1.2,MFT1.3,NA
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,12,Evergreen and semi-evergreen bushland and thicket + riverine wooded vegetation,Be/R,,,0.8,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,13,Mosaic of Evergreen and semi-evergreen bushland and thicket (Be) and upland Acacia wooded grassland (We),Be/We,,,0.1,,,,,,,,,,,,,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,14,Evergreen and semi-evergreen bushland and thicket + Lake Victoria Euphorbia dawei scrub + riverine wooded vegetation,Be/fe/R,,,0.2,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,15,Coastal mosaic,CM,,,0.8,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,16,Desert,D,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,17,Montane Ericaceous belt,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,18,Montane Ericaceous belt + Single-dominant Widdringtonia whytei forest,E/Fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,19,Afromontane rain forest,Fa,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,20,Afromontane rain forest + Afromontane undifferentiated forest,Fa/Fb,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,21,Afromontane undifferentiated forest,Fb,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,22,Complex of Afromontane undifferentiated forest with wooded grasslands and evergreen or semi-evergreen bushland and thicket at lower margins,Fb/Be/wd,,,0.8,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,24,Single-dominant Hagenia abyssinica forest,Fd,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,25,Single-dominant Hagenia abyssinica forest and afromontane bamboo,Fd/B,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,26,Afromontane moist transitional forest,Fe,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,27,Lake Victoria transitional rain forest,Ff,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,28,Zanzibar-Inhambane transitional rain forest,Fg,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,29,Afromontane dry transitional forest,Fh,,,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,30,Lake Victoria drier peripheral semi-evergreen Guineo-Congolian rain forest,Fi,,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,31,Zambezian dry evergreen forest,Fm,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,32,Zambezian dry deciduous forest and scrub forest,Fn,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,33,Zanzibar-Inhambane lowland rain forest,Fo,,0.8,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,34,Zanzibar-Inhambane lowland rainforest with swamp forest,Fo/fs,,0.8,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,35,Climatic grasslands,G,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,37,Mosaic of montane grassland and afromontane forest,Gm/F,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,38,Lowland bamboo,L,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,39,Mangrove,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,40,Palm wooded grassland,P,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,41,Riverine wooded vegetation,R,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,42,Somalia-Masai semi-desert grassland and shrubland,S,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,44,Butyrospermum wooded grassland,Wb,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,46,Dry combretum wooded grassland,Wcd,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,47,Dry Combretum wooded grassland + palm wooded grassland,Wcd/P,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,48,Transition zone of dry Combretum wooded grassland and edaphic wooded grassland on drainage-impeded or seasonally flooded soils,Wcd/wd,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,49,Moist Combretum wooded grassland,Wcm,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,50,Acacia-Commiphora deciduous wooded grassland,Wd,,,,,,,,,,,,,,,,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,51,Acacia-Commiphora deciduous wooded grassland + Combretum wooded grassland,Wd/Wc,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,52,Acacia tortilis wooded grassland and woodland,WdK,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,53,Upland Acacia wooded grassland,We,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,55,Zambezian Kalahari woodland,Wk,,,,,,,,,,,,,,,,0.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,57,Drier miombo woodland,Wmd,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,58,Transitional zone of drier miombo woodland/Somalia-Masai Acacia-Commiphora deciduous bushland and thicket,Wmd/Bd,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,59,Transitional zone of drier miombo woodland + North Zambezian Undifferentiated woodland,Wmd/Wn,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,60,Miombo woodland on hills and rocky outcrops,Wmr,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,61,Miombo woodland on hills and rocky outcrops with patches of Zanzibar-Inhambane transitional rain forest,Wmr/Fg,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,62,Miombo woodland on hills and rocky outcrops with patches of Zanzibar-Inhambane lowland rain forest,Wmr/Fo,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,63,Wetter miombo woodland,Wmw,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,64,Mosaic of Wetter miombo woodland and Riverine wooded vegetation,Wmw/R,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2026,"Andrew Skowno, Mark Tozer",2.1,378,vecea_eastafrica_veg_2011,9182,pnv_vecea_v2_all_100_efg,cat,65,North Zambezian undifferentiated woodland,Wn,,,,,,,,,,,,,,,,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
