crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
19/06/2026,Alli Lynn,2.1,395,cas_global_rice_2026,2024_Lat{minLat}_Lon{minLon}.tif,raster code,1,NA,NA,F3.3,Rice paddies,F3.3 Rice paddies,109
