crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fae,Alluvial Seasonal Semideciduous Forest with emerging canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fau,Alluvial Seasonal Semideciduous Forest with uniform canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fb,Lowland Seasonal Semideciduous Forest,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fbe,Lowland Seasonal Semideciduous Forest with emerging canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fm,Montane Seasonal Semideciduous Forest,No further information,T1.3,Tropical/Subtropical montane rainforests,T1.3 Tropical/Subtropical montane rainforests,3
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fme,Montane Seasonal Semideciduous Forest with emerging canopy,No further information,T1.3,Tropical/Subtropical montane rainforests,T1.3 Tropical/Subtropical montane rainforests,3
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fs,Submontane Seasonal Semideciduous Forest,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fse,Submontane Seasonal Semideciduous Forest with emerging canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Fsu,Submontane Seasonal Semideciduous Forest with uniform canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Ha,Alluvial Evergreen Seasonal Forest,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Hae,Alluvial Evergreen Seasonal Forest with emerging canopy,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
2024/09/10 00:00:00,IBGE_team,2.1,138,ibge_brazil_veg_2021,vege_area,clas_domi,Hb,Lowland Evergreen Seasonal Forest,No further information,T1.2,Tropical/Subtropical dry forests and thickets,T1.2 Tropical/Subtropical dry forests and thickets,2
