crossref_date,crossref_by,GET_vsn,Source_ID,data_id_code,band_layer_name,in_class_field_name,in_class_value,in_class_description,in_class_description_detail,efg_code,efg_name,efg_description,pixel_value
2024/05/16 00:00:00,Naema_GrosDubois,2.1,15,glims_global_glacier_2013,glims_glaciers_20240603,line_type,basin_bound,basin boundary,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/05/16 00:00:00,Naema_GrosDubois,2.1,15,glims_global_glacier_2013,glims_glaciers_20240603,line_type,debris_cov,debris cover,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/05/16 00:00:00,Naema_GrosDubois,2.1,15,glims_global_glacier_2013,glims_glaciers_20240603,line_type,glac_bound,glacier boundary,No further information,T6.1,"Ice sheets, glaciers and perennial snowfields","T6.1 Ice sheets, glaciers and perennial snowfields",38
2024/05/16 00:00:00,Naema_GrosDubois,2.1,15,glims_global_glacier_2013,glims_glaciers_20240603,line_type,intrnl_rock,"internal rock outcrop, or nunatak",No further information,T6.2,"Polar/alpine cliffs, screes, outcrops and lava flows","T6.2 Polar/alpine cliffs, screes, outcrops and lava flows",39
2024/05/16 00:00:00,Naema_GrosDubois,2.1,15,glims_global_glacier_2013,glims_glaciers_20240603,line_type,pro_lake,proglacial lake,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
2024/05/16 00:00:00,Naema_GrosDubois,2.1,15,glims_global_glacier_2013,glims_glaciers_20240603,line_type,supra_lake,supraglacial lake,No further information,NA,Cross-referenced to 255 due to incompatible class descriptions,No Data (data exists in source maps but cross-referenced to no data due to incompatible class descriptions),255
